construct,success,seed,model,protein_length,pr_cp_sum,pr_cp_per_nt,pr_top20_mean,pr_rna_max_mean,pr_rna_max_min,pr_rna_coverage_05,pr_protein_coverage_05,pr_high_contacts_per_nt,pp_nonlocal4_per_res,pp_nonlocal4_high_per_res,pp_nonlocal12_per_res,pp_nonlocal12_high_per_res,pp_nonlocal24_per_res,pp_nonlocal24_high_per_res,rna01_cp_sum,rna01_cp_max,rna02_cp_sum,rna02_cp_max,rna03_cp_sum,rna03_cp_max,rna04_cp_sum,rna04_cp_max,rna05_cp_sum,rna05_cp_max,rna06_cp_sum,rna06_cp_max,rna07_cp_sum,rna07_cp_max,rna08_cp_sum,rna08_cp_max,rna09_cp_sum,rna09_cp_max,rna10_cp_sum,rna10_cp_max,rna11_cp_sum,rna11_cp_max,rna12_cp_sum,rna12_cp_max,rna13_cp_sum,rna13_cp_max,protein_bin01_pr_cp,protein_bin02_pr_cp,protein_bin03_pr_cp,protein_bin04_pr_cp,protein_bin05_pr_cp,protein_bin06_pr_cp,protein_bin07_pr_cp,protein_bin08_pr_cp,protein_bin09_pr_cp,protein_bin10_pr_cp,protein_bin11_pr_cp,protein_bin12_pr_cp,iptm,ptm,ranking_score,mean_plddt,interface_pae
puf12_r123_r567_r6loopr7_r5loop678,0,4,4,526,51.10000000000001,3.9307692307692315,0.9914999999999999,0.8407692307692309,0.1,0.7692307692307693,0.07034220532319392,3.6153846153846154,2.413231939163498,2.2756653992395437,1.3320152091254753,1.2452471482889733,1.1420152091254754,1.0627376425855513,4.58,0.99,5.7299999999999995,0.99,4.630000000000001,1.0,4.87,1.0,4.18,0.99,4.74,0.99,4.340000000000001,1.0,4.37,0.99,4.77,0.98,5.739999999999999,0.97,1.52,0.47,1.19,0.46,0.44000000000000006,0.1,0.04113636363636364,0.22318181818181818,0.0943181818181818,0.10340909090909091,0.1040909090909091,0.20636363636363636,0.0984090909090909,0.12409090909090909,0.11840909090909091,0.04795454545454545,0.0,0.0,0.92,0.85,0.93,88.49579863406036,7.503480549868383
puf12_r123_r567_r6r7_r5678,1,1,0,512,51.129999999999995,3.9330769230769227,0.993,0.8430769230769232,0.1,0.7692307692307693,0.0703125,3.6153846153846154,2.4176171875,2.404296875,1.34572265625,1.333984375,1.14501953125,1.130859375,4.48,0.99,5.93,1.0,4.739999999999999,1.0,4.8100000000000005,1.0,4.16,0.99,4.64,0.99,4.390000000000001,1.0,4.43,0.99,4.75,0.98,5.699999999999999,0.97,1.47,0.49,1.1800000000000002,0.46,0.45000000000000007,0.1,0.04069767441860466,0.22674418604651161,0.09744186046511627,0.10790697674418603,0.10534883720930233,0.1174418604651163,0.19139534883720932,0.12953488372093025,0.12619047619047616,0.05047619047619048,0.0,0.0,0.92,0.86,0.93,91.14172413793104,6.461328125
puf12_r123_r567_r6r7_r5678,1,1,1,512,51.129999999999995,3.9330769230769227,0.993,0.8430769230769232,0.1,0.7692307692307693,0.0703125,3.6153846153846154,2.4176171875,2.404296875,1.34572265625,1.333984375,1.14501953125,1.130859375,4.48,0.99,5.93,1.0,4.739999999999999,1.0,4.8100000000000005,1.0,4.16,0.99,4.64,0.99,4.390000000000001,1.0,4.43,0.99,4.75,0.98,5.699999999999999,0.97,1.47,0.49,1.1800000000000002,0.46,0.45000000000000007,0.1,0.04069767441860466,0.22674418604651161,0.09744186046511627,0.10790697674418603,0.10534883720930233,0.1174418604651163,0.19139534883720932,0.12953488372093025,0.12619047619047616,0.05047619047619048,0.0,0.0,0.92,0.86,0.93,91.25535496957404,6.363987379807692
puf12_r123_r567_r6r7_r5678,1,1,2,512,51.129999999999995,3.9330769230769227,0.993,0.8430769230769232,0.1,0.7692307692307693,0.0703125,3.6153846153846154,2.4176171875,2.404296875,1.34572265625,1.333984375,1.14501953125,1.130859375,4.48,0.99,5.93,1.0,4.739999999999999,1.0,4.8100000000000005,1.0,4.16,0.99,4.64,0.99,4.390000000000001,1.0,4.43,0.99,4.75,0.98,5.699999999999999,0.97,1.47,0.49,1.1800000000000002,0.46,0.45000000000000007,0.1,0.04069767441860466,0.22674418604651161,0.09744186046511627,0.10790697674418603,0.10534883720930233,0.1174418604651163,0.19139534883720932,0.12953488372093025,0.12619047619047616,0.05047619047619048,0.0,0.0,0.92,0.86,0.93,91.19711516790623,6.478064903846154
puf12_r123_r567_r6r7_r5678,1,1,3,512,51.129999999999995,3.9330769230769227,0.993,0.8430769230769232,0.1,0.7692307692307693,0.0703125,3.6153846153846154,2.4176171875,2.404296875,1.34572265625,1.333984375,1.14501953125,1.130859375,4.48,0.99,5.93,1.0,4.739999999999999,1.0,4.8100000000000005,1.0,4.16,0.99,4.64,0.99,4.390000000000001,1.0,4.43,0.99,4.75,0.98,5.699999999999999,0.97,1.47,0.49,1.1800000000000002,0.46,0.45000000000000007,0.1,0.04069767441860466,0.22674418604651161,0.09744186046511627,0.10790697674418603,0.10534883720930233,0.1174418604651163,0.19139534883720932,0.12953488372093025,0.12619047619047616,0.05047619047619048,0.0,0.0,0.92,0.85,0.93,91.11971827811584,6.545462740384616
puf12_r123_r567_r6r7_r5678,1,1,4,512,51.129999999999995,3.9330769230769227,0.993,0.8430769230769232,0.1,0.7692307692307693,0.0703125,3.6153846153846154,2.4176171875,2.404296875,1.34572265625,1.333984375,1.14501953125,1.130859375,4.48,0.99,5.93,1.0,4.739999999999999,1.0,4.8100000000000005,1.0,4.16,0.99,4.64,0.99,4.390000000000001,1.0,4.43,0.99,4.75,0.98,5.699999999999999,0.97,1.47,0.49,1.1800000000000002,0.46,0.45000000000000007,0.1,0.04069767441860466,0.22674418604651161,0.09744186046511627,0.10790697674418603,0.10534883720930233,0.1174418604651163,0.19139534883720932,0.12953488372093025,0.12619047619047616,0.05047619047619048,0.0,0.0,0.92,0.86,0.93,91.1891570881226,6.434525240384615
puf12_r123_r567_r6r7_r5678,1,2,0,512,51.08,3.9292307692307693,0.993,0.8453846153846153,0.1,0.8461538461538461,0.0703125,3.6923076923076925,2.4113476562500002,2.375,1.33978515625,1.3125,1.1458789062499999,1.119140625,4.43,0.99,5.91,1.0,4.71,1.0,4.77,1.0,4.21,0.99,4.63,0.99,4.4,1.0,4.42,0.99,4.6899999999999995,0.98,5.71,0.97,1.56,0.53,1.1700000000000002,0.45,0.47000000000000003,0.1,0.041395348837209314,0.2274418604651163,0.09720930232558139,0.10790697674418603,0.10534883720930233,0.11767441860465115,0.19046511627906976,0.12976744186046513,0.12499999999999997,0.04976190476190476,0.0,0.0,0.93,0.87,0.94,91.21958981293666,6.073617788461538
puf12_r123_r567_r6r7_r5678,1,2,1,512,51.08,3.9292307692307693,0.993,0.8453846153846153,0.1,0.8461538461538461,0.0703125,3.6923076923076925,2.4113476562500002,2.375,1.33978515625,1.3125,1.1458789062499999,1.119140625,4.43,0.99,5.91,1.0,4.71,1.0,4.77,1.0,4.21,0.99,4.63,0.99,4.4,1.0,4.42,0.99,4.6899999999999995,0.98,5.71,0.97,1.56,0.53,1.1700000000000002,0.45,0.47000000000000003,0.1,0.041395348837209314,0.2274418604651163,0.09720930232558139,0.10790697674418603,0.10534883720930233,0.11767441860465115,0.19046511627906976,0.12976744186046513,0.12499999999999997,0.04976190476190476,0.0,0.0,0.93,0.87,0.94,91.49371647509578,5.982542067307692
puf12_r123_r567_r6r7_r5678,1,2,2,512,51.08,3.9292307692307693,0.993,0.8453846153846153,0.1,0.8461538461538461,0.0703125,3.6923076923076925,2.4113476562500002,2.375,1.33978515625,1.3125,1.1458789062499999,1.119140625,4.43,0.99,5.91,1.0,4.71,1.0,4.77,1.0,4.21,0.99,4.63,0.99,4.4,1.0,4.42,0.99,4.6899999999999995,0.98,5.71,0.97,1.56,0.53,1.1700000000000002,0.45,0.47000000000000003,0.1,0.041395348837209314,0.2274418604651163,0.09720930232558139,0.10790697674418603,0.10534883720930233,0.11767441860465115,0.19046511627906976,0.12976744186046513,0.12499999999999997,0.04976190476190476,0.0,0.0,0.93,0.87,0.93,91.05774171737662,6.190204326923077
puf12_r123_r567_r6r7_r5678,1,2,3,512,51.08,3.9292307692307693,0.993,0.8453846153846153,0.1,0.8461538461538461,0.0703125,3.6923076923076925,2.4113476562500002,2.375,1.33978515625,1.3125,1.1458789062499999,1.119140625,4.43,0.99,5.91,1.0,4.71,1.0,4.77,1.0,4.21,0.99,4.63,0.99,4.4,1.0,4.42,0.99,4.6899999999999995,0.98,5.71,0.97,1.56,0.53,1.1700000000000002,0.45,0.47000000000000003,0.1,0.041395348837209314,0.2274418604651163,0.09720930232558139,0.10790697674418603,0.10534883720930233,0.11767441860465115,0.19046511627906976,0.12976744186046513,0.12499999999999997,0.04976190476190476,0.0,0.0,0.93,0.87,0.93,90.97510254676584,6.2454477163461535
puf12_r123_r567_r6r7_r5678,1,2,4,512,51.08,3.9292307692307693,0.993,0.8453846153846153,0.1,0.8461538461538461,0.0703125,3.6923076923076925,2.4113476562500002,2.375,1.33978515625,1.3125,1.1458789062499999,1.119140625,4.43,0.99,5.91,1.0,4.71,1.0,4.77,1.0,4.21,0.99,4.63,0.99,4.4,1.0,4.42,0.99,4.6899999999999995,0.98,5.71,0.97,1.56,0.53,1.1700000000000002,0.45,0.47000000000000003,0.1,0.041395348837209314,0.2274418604651163,0.09720930232558139,0.10790697674418603,0.10534883720930233,0.11767441860465115,0.19046511627906976,0.12976744186046513,0.12499999999999997,0.04976190476190476,0.0,0.0,0.92,0.86,0.93,90.82606716249718,6.43771033653846
puf12_r123_r567_r6r7_r5678,1,3,0,512,51.18,3.936923076923077,0.9925,0.8430769230769232,0.1,0.7692307692307693,0.0703125,3.6153846153846154,2.4127734375000003,2.373046875,1.3414453124999999,1.30859375,1.14765625,1.11328125,4.46,0.99,5.91,1.0,4.8,1.0,4.790000000000001,1.0,4.199999999999999,0.99,4.62,0.99,4.3500000000000005,1.0,4.41,0.99,4.74,0.98,5.75,0.97,1.51,0.49,1.1900000000000002,0.46,0.45000000000000007,0.1,0.04116279069767443,0.22860465116279066,0.09674418604651164,0.10697674418604652,0.10511627906976743,0.11744186046511627,0.1916279069767442,0.13093023255813954,0.12595238095238095,0.04976190476190476,0.0,0.0,0.93,0.87,0.94,91.13588009916612,6.143434495192308
puf12_r123_r567_r6r7_r5678,1,3,1,512,51.18,3.936923076923077,0.9925,0.8430769230769232,0.1,0.7692307692307693,0.0703125,3.6153846153846154,2.4127734375000003,2.373046875,1.3414453124999999,1.30859375,1.14765625,1.11328125,4.46,0.99,5.91,1.0,4.8,1.0,4.790000000000001,1.0,4.199999999999999,0.99,4.62,0.99,4.3500000000000005,1.0,4.41,0.99,4.74,0.98,5.75,0.97,1.51,0.49,1.1900000000000002,0.46,0.45000000000000007,0.1,0.04116279069767443,0.22860465116279066,0.09674418604651164,0.10697674418604652,0.10511627906976743,0.11744186046511627,0.1916279069767442,0.13093023255813954,0.12595238095238095,0.04976190476190476,0.0,0.0,0.93,0.87,0.94,91.22969348659004,6.182572115384615
puf12_r123_r567_r6r7_r5678,1,3,2,512,51.18,3.936923076923077,0.9925,0.8430769230769232,0.1,0.7692307692307693,0.0703125,3.6153846153846154,2.4127734375000003,2.373046875,1.3414453124999999,1.30859375,1.14765625,1.11328125,4.46,0.99,5.91,1.0,4.8,1.0,4.790000000000001,1.0,4.199999999999999,0.99,4.62,0.99,4.3500000000000005,1.0,4.41,0.99,4.74,0.98,5.75,0.97,1.51,0.49,1.1900000000000002,0.46,0.45000000000000007,0.1,0.04116279069767443,0.22860465116279066,0.09674418604651164,0.10697674418604652,0.10511627906976743,0.11744186046511627,0.1916279069767442,0.13093023255813954,0.12595238095238095,0.04976190476190476,0.0,0.0,0.93,0.87,0.94,91.17213432499437,6.110576923076923
puf12_r123_r567_r6r7_r5678,1,3,3,512,51.18,3.936923076923077,0.9925,0.8430769230769232,0.1,0.7692307692307693,0.0703125,3.6153846153846154,2.4127734375000003,2.373046875,1.3414453124999999,1.30859375,1.14765625,1.11328125,4.46,0.99,5.91,1.0,4.8,1.0,4.790000000000001,1.0,4.199999999999999,0.99,4.62,0.99,4.3500000000000005,1.0,4.41,0.99,4.74,0.98,5.75,0.97,1.51,0.49,1.1900000000000002,0.46,0.45000000000000007,0.1,0.04116279069767443,0.22860465116279066,0.09674418604651164,0.10697674418604652,0.10511627906976743,0.11744186046511627,0.1916279069767442,0.13093023255813954,0.12595238095238095,0.04976190476190476,0.0,0.0,0.93,0.86,0.93,90.95180527383368,6.317608173076922
puf12_r123_r567_r6r7_r5678,1,3,4,512,51.18,3.936923076923077,0.9925,0.8430769230769232,0.1,0.7692307692307693,0.0703125,3.6153846153846154,2.4127734375000003,2.373046875,1.3414453124999999,1.30859375,1.14765625,1.11328125,4.46,0.99,5.91,1.0,4.8,1.0,4.790000000000001,1.0,4.199999999999999,0.99,4.62,0.99,4.3500000000000005,1.0,4.41,0.99,4.74,0.98,5.75,0.97,1.51,0.49,1.1900000000000002,0.46,0.45000000000000007,0.1,0.04116279069767443,0.22860465116279066,0.09674418604651164,0.10697674418604652,0.10511627906976743,0.11744186046511627,0.1916279069767442,0.13093023255813954,0.12595238095238095,0.04976190476190476,0.0,0.0,0.93,0.86,0.93,91.10467432950193,6.3021935096153845
puf12_r123_r567_r6r7_r5678,1,4,0,512,51.03,3.9253846153846155,0.9925,0.8423076923076924,0.1,0.7692307692307693,0.0703125,3.6153846153846154,2.41359375,2.376953125,1.3411328125000002,1.3125,1.1476953124999998,1.119140625,4.43,0.99,5.92,1.0,4.7299999999999995,1.0,4.81,1.0,4.1899999999999995,0.99,4.62,0.99,4.390000000000001,1.0,4.42,0.99,4.6899999999999995,0.98,5.73,0.97,1.45,0.47,1.2000000000000002,0.47,0.45000000000000007,0.1,0.04093023255813954,0.22627906976744186,0.09697674418604652,0.10767441860465116,0.10488372093023256,0.11813953488372093,0.19046511627906978,0.1304651162790698,0.12523809523809523,0.04976190476190476,0.0,0.0,0.93,0.87,0.93,91.28093757043048,6.1908653846153845
puf12_r123_r567_r6r7_r5678,1,4,1,512,51.03,3.9253846153846155,0.9925,0.8423076923076924,0.1,0.7692307692307693,0.0703125,3.6153846153846154,2.41359375,2.376953125,1.3411328125000002,1.3125,1.1476953124999998,1.119140625,4.43,0.99,5.92,1.0,4.7299999999999995,1.0,4.81,1.0,4.1899999999999995,0.99,4.62,0.99,4.390000000000001,1.0,4.42,0.99,4.6899999999999995,0.98,5.73,0.97,1.45,0.47,1.2000000000000002,0.47,0.45000000000000007,0.1,0.04093023255813954,0.22627906976744186,0.09697674418604652,0.10767441860465116,0.10488372093023256,0.11813953488372093,0.19046511627906978,0.1304651162790698,0.12523809523809523,0.04976190476190476,0.0,0.0,0.93,0.86,0.93,91.16672526481857,6.253200120192307
puf12_r123_r567_r6r7_r5678,1,4,2,512,51.03,3.9253846153846155,0.9925,0.8423076923076924,0.1,0.7692307692307693,0.0703125,3.6153846153846154,2.41359375,2.376953125,1.3411328125000002,1.3125,1.1476953124999998,1.119140625,4.43,0.99,5.92,1.0,4.7299999999999995,1.0,4.81,1.0,4.1899999999999995,0.99,4.62,0.99,4.390000000000001,1.0,4.42,0.99,4.6899999999999995,0.98,5.73,0.97,1.45,0.47,1.2000000000000002,0.47,0.45000000000000007,0.1,0.04093023255813954,0.22627906976744186,0.09697674418604652,0.10767441860465116,0.10488372093023256,0.11813953488372093,0.19046511627906978,0.1304651162790698,0.12523809523809523,0.04976190476190476,0.0,0.0,0.92,0.86,0.93,91.10255127338291,6.28016826923077
puf12_r123_r567_r6r7_r5678,1,4,3,512,51.03,3.9253846153846155,0.9925,0.8423076923076924,0.1,0.7692307692307693,0.0703125,3.6153846153846154,2.41359375,2.376953125,1.3411328125000002,1.3125,1.1476953124999998,1.119140625,4.43,0.99,5.92,1.0,4.7299999999999995,1.0,4.81,1.0,4.1899999999999995,0.99,4.62,0.99,4.390000000000001,1.0,4.42,0.99,4.6899999999999995,0.98,5.73,0.97,1.45,0.47,1.2000000000000002,0.47,0.45000000000000007,0.1,0.04093023255813954,0.22627906976744186,0.09697674418604652,0.10767441860465116,0.10488372093023256,0.11813953488372093,0.19046511627906978,0.1304651162790698,0.12523809523809523,0.04976190476190476,0.0,0.0,0.93,0.86,0.93,91.24383141762452,6.229867788461538
puf12_r123_r567_r6r7_r5678,1,4,4,512,51.03,3.9253846153846155,0.9925,0.8423076923076924,0.1,0.7692307692307693,0.0703125,3.6153846153846154,2.41359375,2.376953125,1.3411328125000002,1.3125,1.1476953124999998,1.119140625,4.43,0.99,5.92,1.0,4.7299999999999995,1.0,4.81,1.0,4.1899999999999995,0.99,4.62,0.99,4.390000000000001,1.0,4.42,0.99,4.6899999999999995,0.98,5.73,0.97,1.45,0.47,1.2000000000000002,0.47,0.45000000000000007,0.1,0.04093023255813954,0.22627906976744186,0.09697674418604652,0.10767441860465116,0.10488372093023256,0.11813953488372093,0.19046511627906978,0.1304651162790698,0.12523809523809523,0.04976190476190476,0.0,0.0,0.92,0.86,0.93,91.1973630831643,6.255889423076923
puf_11_loopr8,0,1,0,483,51.26,3.943076923076923,0.9934999999999998,0.8430769230769232,0.09,0.8461538461538461,0.07867494824016563,3.769230769230769,2.3872256728778467,2.331262939958592,1.30120082815735,1.2608695652173914,1.1204554865424432,1.0786749482401656,4.640000000000001,0.99,5.93,1.0,4.73,1.0,4.609999999999999,1.0,4.2,1.0,4.74,0.99,4.370000000000001,1.0,4.38,0.99,4.77,0.98,5.72,0.97,1.5699999999999998,0.51,1.1600000000000001,0.44,0.44,0.09,0.0029268292682926834,0.2770731707317073,0.10463414634146341,0.11524999999999999,0.11374999999999999,0.10900000000000001,0.11574999999999999,0.11599999999999999,0.1295,0.13525,0.05275,0.0,0.92,0.86,0.93,89.72816535620682,6.825051759834369
puf_11_loopr8,0,1,1,483,51.26,3.943076923076923,0.9934999999999998,0.8430769230769232,0.09,0.8461538461538461,0.07867494824016563,3.769230769230769,2.3872256728778467,2.331262939958592,1.30120082815735,1.2608695652173914,1.1204554865424432,1.0786749482401656,4.640000000000001,0.99,5.93,1.0,4.73,1.0,4.609999999999999,1.0,4.2,1.0,4.74,0.99,4.370000000000001,1.0,4.38,0.99,4.77,0.98,5.72,0.97,1.5699999999999998,0.51,1.1600000000000001,0.44,0.44,0.09,0.0029268292682926834,0.2770731707317073,0.10463414634146341,0.11524999999999999,0.11374999999999999,0.10900000000000001,0.11574999999999999,0.11599999999999999,0.1295,0.13525,0.05275,0.0,0.92,0.86,0.93,89.95272575649274,6.791368052237617
puf_11_loopr8,0,1,2,483,51.26,3.943076923076923,0.9934999999999998,0.8430769230769232,0.09,0.8461538461538461,0.07867494824016563,3.769230769230769,2.3872256728778467,2.331262939958592,1.30120082815735,1.2608695652173914,1.1204554865424432,1.0786749482401656,4.640000000000001,0.99,5.93,1.0,4.73,1.0,4.609999999999999,1.0,4.2,1.0,4.74,0.99,4.370000000000001,1.0,4.38,0.99,4.77,0.98,5.72,0.97,1.5699999999999998,0.51,1.1600000000000001,0.44,0.44,0.09,0.0029268292682926834,0.2770731707317073,0.10463414634146341,0.11524999999999999,0.11374999999999999,0.10900000000000001,0.11574999999999999,0.11599999999999999,0.1295,0.13525,0.05275,0.0,0.92,0.86,0.93,89.77075053609722,6.845644210861603
puf_11_loopr8,0,1,3,483,51.26,3.943076923076923,0.9934999999999998,0.8430769230769232,0.09,0.8461538461538461,0.07867494824016563,3.769230769230769,2.3872256728778467,2.331262939958592,1.30120082815735,1.2608695652173914,1.1204554865424432,1.0786749482401656,4.640000000000001,0.99,5.93,1.0,4.73,1.0,4.609999999999999,1.0,4.2,1.0,4.74,0.99,4.370000000000001,1.0,4.38,0.99,4.77,0.98,5.72,0.97,1.5699999999999998,0.51,1.1600000000000001,0.44,0.44,0.09,0.0029268292682926834,0.2770731707317073,0.10463414634146341,0.11524999999999999,0.11374999999999999,0.10900000000000001,0.11574999999999999,0.11599999999999999,0.1295,0.13525,0.05275,0.0,0.91,0.86,0.92,89.84116988324995,6.889663959229176
puf_11_loopr8,0,1,4,483,51.26,3.943076923076923,0.9934999999999998,0.8430769230769232,0.09,0.8461538461538461,0.07867494824016563,3.769230769230769,2.3872256728778467,2.331262939958592,1.30120082815735,1.2608695652173914,1.1204554865424432,1.0786749482401656,4.640000000000001,0.99,5.93,1.0,4.73,1.0,4.609999999999999,1.0,4.2,1.0,4.74,0.99,4.370000000000001,1.0,4.38,0.99,4.77,0.98,5.72,0.97,1.5699999999999998,0.51,1.1600000000000001,0.44,0.44,0.09,0.0029268292682926834,0.2770731707317073,0.10463414634146341,0.11524999999999999,0.11374999999999999,0.10900000000000001,0.11574999999999999,0.11599999999999999,0.1295,0.13525,0.05275,0.0,0.91,0.86,0.92,89.7380128663331,6.903758560280299
puf_11_loopr8,0,2,0,483,50.91,3.916153846153846,0.993,0.8369230769230771,0.08,0.7692307692307693,0.07660455486542443,3.6153846153846154,2.387639751552795,2.3333333333333335,1.2995859213250516,1.2629399585921326,1.118695652173913,1.0807453416149069,4.65,0.99,5.92,1.0,4.68,1.0,4.609999999999999,1.0,4.23,1.0,4.66,0.99,4.34,1.0,4.36,0.99,4.76,0.98,5.76,0.97,1.49,0.48,1.08,0.4,0.37,0.08,0.0024390243902439024,0.2726829268292683,0.10463414634146341,0.11400000000000002,0.11225,0.10900000000000001,0.11599999999999999,0.11524999999999999,0.129,0.13525,0.05275,0.0,0.92,0.87,0.93,90.48494400762449,6.494648829431437
puf_11_loopr8,0,2,1,483,50.91,3.916153846153846,0.993,0.8369230769230771,0.08,0.7692307692307693,0.07660455486542443,3.6153846153846154,2.387639751552795,2.3333333333333335,1.2995859213250516,1.2629399585921326,1.118695652173913,1.0807453416149069,4.65,0.99,5.92,1.0,4.68,1.0,4.609999999999999,1.0,4.23,1.0,4.66,0.99,4.34,1.0,4.36,0.99,4.76,0.98,5.76,0.97,1.49,0.48,1.08,0.4,0.37,0.08,0.0024390243902439024,0.2726829268292683,0.10463414634146341,0.11400000000000002,0.11225,0.10900000000000001,0.11599999999999999,0.11524999999999999,0.129,0.13525,0.05275,0.0,0.92,0.86,0.92,90.29180366928759,6.653161331422202
puf_11_loopr8,0,2,2,483,50.91,3.916153846153846,0.993,0.8369230769230771,0.08,0.7692307692307693,0.07660455486542443,3.6153846153846154,2.387639751552795,2.3333333333333335,1.2995859213250516,1.2629399585921326,1.118695652173913,1.0807453416149069,4.65,0.99,5.92,1.0,4.68,1.0,4.609999999999999,1.0,4.23,1.0,4.66,0.99,4.34,1.0,4.36,0.99,4.76,0.98,5.76,0.97,1.49,0.48,1.08,0.4,0.37,0.08,0.0024390243902439024,0.2726829268292683,0.10463414634146341,0.11400000000000002,0.11225,0.10900000000000001,0.11599999999999999,0.11524999999999999,0.129,0.13525,0.05275,0.0,0.92,0.86,0.92,90.46941624970218,6.538700430004778
puf_11_loopr8,0,2,3,483,50.91,3.916153846153846,0.993,0.8369230769230771,0.08,0.7692307692307693,0.07660455486542443,3.6153846153846154,2.387639751552795,2.3333333333333335,1.2995859213250516,1.2629399585921326,1.118695652173913,1.0807453416149069,4.65,0.99,5.92,1.0,4.68,1.0,4.609999999999999,1.0,4.23,1.0,4.66,0.99,4.34,1.0,4.36,0.99,4.76,0.98,5.76,0.97,1.49,0.48,1.08,0.4,0.37,0.08,0.0024390243902439024,0.2726829268292683,0.10463414634146341,0.11400000000000002,0.11225,0.10900000000000001,0.11599999999999999,0.11524999999999999,0.129,0.13525,0.05275,0.0,0.92,0.86,0.92,90.26356683345247,6.5980729415512025
puf_11_loopr8,0,2,4,483,50.91,3.916153846153846,0.993,0.8369230769230771,0.08,0.7692307692307693,0.07660455486542443,3.6153846153846154,2.387639751552795,2.3333333333333335,1.2995859213250516,1.2629399585921326,1.118695652173913,1.0807453416149069,4.65,0.99,5.92,1.0,4.68,1.0,4.609999999999999,1.0,4.23,1.0,4.66,0.99,4.34,1.0,4.36,0.99,4.76,0.98,5.76,0.97,1.49,0.48,1.08,0.4,0.37,0.08,0.0024390243902439024,0.2726829268292683,0.10463414634146341,0.11400000000000002,0.11225,0.10900000000000001,0.11599999999999999,0.11524999999999999,0.129,0.13525,0.05275,0.0,0.91,0.86,0.92,90.36766976411722,6.590731008122312
puf_11_loopr8,0,3,0,483,51.08,3.9292307692307693,0.993,0.8407692307692309,0.08,0.8461538461538461,0.07660455486542443,3.6923076923076925,2.3884679089026917,2.339544513457557,1.2987991718426501,1.2650103519668736,1.1180745341614906,1.0807453416149069,4.63,0.99,5.91,1.0,4.68,1.0,4.63,1.0,4.210000000000001,1.0,4.68,0.99,4.34,1.0,4.37,0.99,4.789999999999999,0.98,5.74,0.97,1.57,0.51,1.1300000000000001,0.42,0.4,0.08,0.002682926829268293,0.27634146341463417,0.1051219512195122,0.11425,0.11274999999999999,0.10825,0.1165,0.11499999999999999,0.129,0.135,0.052500000000000005,0.0,0.92,0.86,0.93,90.6906695258518,6.441981207198599
puf_11_loopr8,0,3,1,483,51.08,3.9292307692307693,0.993,0.8407692307692309,0.08,0.8461538461538461,0.07660455486542443,3.6923076923076925,2.3884679089026917,2.339544513457557,1.2987991718426501,1.2650103519668736,1.1180745341614906,1.0807453416149069,4.63,0.99,5.91,1.0,4.68,1.0,4.63,1.0,4.210000000000001,1.0,4.68,0.99,4.34,1.0,4.37,0.99,4.789999999999999,0.98,5.74,0.97,1.57,0.51,1.1300000000000001,0.42,0.4,0.08,0.002682926829268293,0.27634146341463417,0.1051219512195122,0.11425,0.11274999999999999,0.10825,0.1165,0.11499999999999999,0.129,0.135,0.052500000000000005,0.0,0.92,0.86,0.93,90.54220157255182,6.565328874024526
puf_11_loopr8,0,3,2,483,51.08,3.9292307692307693,0.993,0.8407692307692309,0.08,0.8461538461538461,0.07660455486542443,3.6923076923076925,2.3884679089026917,2.339544513457557,1.2987991718426501,1.2650103519668736,1.1180745341614906,1.0807453416149069,4.63,0.99,5.91,1.0,4.68,1.0,4.63,1.0,4.210000000000001,1.0,4.68,0.99,4.34,1.0,4.37,0.99,4.789999999999999,0.98,5.74,0.97,1.57,0.51,1.1300000000000001,0.42,0.4,0.08,0.002682926829268293,0.27634146341463417,0.1051219512195122,0.11425,0.11274999999999999,0.10825,0.1165,0.11499999999999999,0.129,0.135,0.052500000000000005,0.0,0.92,0.87,0.93,90.67631879914225,6.456171364867018
puf_11_loopr8,0,3,3,483,51.08,3.9292307692307693,0.993,0.8407692307692309,0.08,0.8461538461538461,0.07660455486542443,3.6923076923076925,2.3884679089026917,2.339544513457557,1.2987991718426501,1.2650103519668736,1.1180745341614906,1.0807453416149069,4.63,0.99,5.91,1.0,4.68,1.0,4.63,1.0,4.210000000000001,1.0,4.68,0.99,4.34,1.0,4.37,0.99,4.789999999999999,0.98,5.74,0.97,1.57,0.51,1.1300000000000001,0.42,0.4,0.08,0.002682926829268293,0.27634146341463417,0.1051219512195122,0.11425,0.11274999999999999,0.10825,0.1165,0.11499999999999999,0.129,0.135,0.052500000000000005,0.0,0.92,0.86,0.93,90.5044388849178,6.603264851090938
puf_11_loopr8,0,3,4,483,51.08,3.9292307692307693,0.993,0.8407692307692309,0.08,0.8461538461538461,0.07660455486542443,3.6923076923076925,2.3884679089026917,2.339544513457557,1.2987991718426501,1.2650103519668736,1.1180745341614906,1.0807453416149069,4.63,0.99,5.91,1.0,4.68,1.0,4.63,1.0,4.210000000000001,1.0,4.68,0.99,4.34,1.0,4.37,0.99,4.789999999999999,0.98,5.74,0.97,1.57,0.51,1.1300000000000001,0.42,0.4,0.08,0.002682926829268293,0.27634146341463417,0.1051219512195122,0.11425,0.11274999999999999,0.10825,0.1165,0.11499999999999999,0.129,0.135,0.052500000000000005,0.0,0.92,0.86,0.93,90.63083631165118,6.539719700589266
