construct,seed,model,plddt_protein_mean,plddt_protein_p10,plddt_core_mean,plddt_core_below70,pae_protein_mean,pae_contact_weighted,pae_RNA_symmetric,Rg_CA_A,Rg_core_CA_A,Rg_core_length_normalized,core_max_CA_distance_A,core_anisotropy,core_density_mean,core_density_sd,core_density_p10,core_high_density_mean
puf12_r123_r567_r5loop67_r678,3,3,90.98160859697998,80.19254545454545,94.01406063111271,0.023148148148148147,7.65209,1.7051708,6.5976663,33.877975,31.13143,4.118172,86.5564758242668,14.516121179639143,3.0620604,1.763604,0.70100003,2.9699075
puf12_r123_r567_r5loop67_r678,3,4,90.79797690433095,79.96894545454545,93.84875455029795,0.023148148148148147,8.073273,1.7583588,7.0174003,34.391865,31.494005,4.166135,88.0170147433084,14.550117511793427,3.0620604,1.763604,0.70100003,2.9699075
puf12_r123_r567_r567_r678,5,0,91.70339267113096,80.74945454545453,94.845375475155,0.0,7.4098654,1.4588661,6.596364,34.4767,31.489683,4.165563,88.01106290795768,15.363101919316016,3.031991,1.7815062,0.56100005,2.9745371
puf12_r123_r567_r567_r678,5,1,91.70654478800279,81.26712500000001,94.82740757108117,0.0,7.448475,1.4599004,6.5589094,34.451733,31.497372,4.16658,88.22675388014132,15.415490097280289,3.031991,1.7815062,0.56100005,2.9745371
puf12_r123_r567_r567_r678,5,2,91.60988375594675,80.68412500000001,94.75734912952275,0.0,7.5307975,1.4840772,6.7863207,34.030502,31.296267,4.139977,87.0475922093142,15.08389852909383,3.031991,1.7815062,0.56100005,2.9745371
puf12_r123_r567_r567_r678,5,3,91.47154926215279,80.4557196969697,94.66304575099541,0.0,7.60415,1.4966815,6.727486,34.88186,31.712578,4.1950483,88.76137469024077,15.831254221741473,3.031991,1.7815062,0.56100005,2.9745371
puf12_r123_r567_r567_r678,5,4,91.6501931437703,80.66870909090909,94.85409590531638,0.0,7.4068084,1.4602534,6.640069,34.646893,31.564123,4.1754103,88.39643120718016,15.524727779375583,3.031991,1.7815062,0.56100005,2.9745371
puf12_r123_r567_r5loop67_loopr678,2,0,89.27697154667258,75.90762626262625,92.70570972623055,0.023148148148148147,8.86556,1.9276483,7.489697,33.743984,30.754831,4.068354,85.29186539866002,14.290103969918283,3.0517595,1.7589455,0.63100004,3.0092592
puf12_r123_r567_r5loop67_loopr678,2,1,89.19480337527914,74.65161616161618,92.6275491931551,0.02546296296296296,8.921909,1.9783802,7.8144126,34.48529,31.271057,4.1366425,87.17178176097715,15.247755321675214,3.0517595,1.7589455,0.63100004,3.0092592
puf12_r123_r567_r5loop67_loopr678,2,2,89.28886440998798,75.73795454545456,92.7019163902584,0.018518518518518517,8.943593,1.9562093,7.8238006,33.08731,30.45289,4.0284123,83.90866393514588,13.749118520246583,3.0517595,1.7589455,0.63100004,3.0092592
puf12_r123_r567_r5loop67_loopr678,2,3,89.03458328189554,75.11090909090908,92.50484451492439,0.018518518518518517,8.939108,1.9651854,8.264646,34.26158,31.005905,4.1015673,85.98253304959455,14.711487160770805,3.0517595,1.7589455,0.63100004,3.0092592
puf12_r123_r567_r5loop67_loopr678,2,4,89.33738988403866,76.07642857142858,92.72336874615868,0.011574074074074073,8.797809,1.923989,8.137233,34.320827,31.220325,4.1299314,87.44565846394946,15.067735107916748,3.0517595,1.7589455,0.63100004,3.0092592
puf12_r123_r5678_r5loop6788,4,0,89.13976428682643,75.12134545454546,92.65273710233953,0.034722222222222224,8.834168,1.9756733,7.1599154,35.256912,31.779398,4.2038875,89.28443486650147,15.531729522374023,2.9436114,1.7286438,0.554,2.7870371
puf12_r123_r5678_r5loop6788,4,1,89.22493571692705,75.18901818181818,92.72508511704345,0.034722222222222224,8.836551,1.977148,7.1631694,35.11212,31.75791,4.201045,89.60871622346596,15.47949133013404,2.9436114,1.7286438,0.554,2.7870371
puf12_r123_r5678_r5loop6788,4,2,88.99159563290489,74.56054545454546,92.61034268278017,0.034722222222222224,8.745453,1.971721,6.853335,34.693287,31.454119,4.160858,88.03740844811462,15.042177246583917,2.9436114,1.7286438,0.554,2.7870371
puf12_r123_r5678_r5loop6788,4,3,89.03424193142544,75.94847272727274,92.55629880735262,0.034722222222222224,8.934078,1.9966484,7.401986,35.001457,31.73707,4.198288,89.69139701533399,15.488457165244398,2.9436114,1.7286438,0.554,2.7870371
puf12_r123_r5678_r5loop6788,4,4,89.08957654649996,75.01652727272729,92.62695089452728,0.034722222222222224,8.846174,1.9825017,7.3544016,35.258247,31.805357,4.207321,90.65421405782708,15.532436220819639,2.9436114,1.7286438,0.554,2.7870371
puf12_r123_r567_r567_r678,3,0,91.45035419485029,80.98168181818183,95.1480393109334,0.0,7.398255,1.4583449,6.2633715,34.485874,31.509602,4.1681976,87.93524843006358,15.237128358201792,3.0210187,1.7738456,0.55100006,2.9722223
puf12_r123_r567_r567_r678,3,1,91.4717745472301,80.78445454545455,95.07443051046175,0.0,7.3435717,1.43806,6.503553,34.81006,31.666042,4.1888924,89.06062737061201,15.666499486884462,3.0210187,1.7738456,0.55100006,2.9722223
puf12_r123_r567_r567_r678,3,2,91.35612459767879,80.63056818181819,95.0473529491342,0.0,7.4667454,1.4720618,6.3866367,34.760963,31.533264,4.171328,88.03649799015385,15.38126226777208,3.0210187,1.7738456,0.55100006,2.9722223
puf12_r123_r567_r567_r678,3,3,91.3988247260552,80.67268181818181,95.06381359227193,0.0,7.4124126,1.4658539,6.434676,35.068882,31.813566,4.2084074,89.48621541514497,15.855647700529223,3.0210187,1.7738456,0.55100006,2.9722223
puf12_r123_r567_r567_r678,3,4,91.50705822031699,80.49459999999999,95.11447896207446,0.0,7.3801236,1.4665334,6.5109005,34.137188,31.339016,4.1456323,87.58239073470858,15.08420821278102,3.0210187,1.7738456,0.55100006,2.9722223
puf12_r123_r567_r5loop67_loopr678,3,0,88.89671025642082,74.7674025974026,92.39843114428011,0.020833333333333332,9.003544,2.0042722,7.594538,34.300137,31.131935,4.118239,86.43063413407147,14.796665689457424,3.0541437,1.7549601,0.63400006,3.0254629
puf12_r123_r567_r5loop67_loopr678,3,1,89.06049751315436,75.43056818181817,92.55637397870905,0.020833333333333332,8.931417,1.9845072,7.528816,33.855736,30.888287,4.086008,85.44464295300264,14.300846148836483,3.0541437,1.7549601,0.63400006,3.0254629
puf12_r123_r567_r5loop67_loopr678,3,2,88.9717319096725,75.05373015873016,92.47017975555822,0.020833333333333332,9.085541,1.9875499,8.070005,35.058945,31.628546,4.1839323,89.26313989259295,15.521450560107917,3.0541437,1.7549601,0.63400006,3.0254629
puf12_r123_r567_r5loop67_loopr678,3,3,89.1389662334919,75.4240909090909,92.59456101273983,0.011574074074074073,8.921462,1.9713833,7.5033197,34.06926,31.07508,4.110718,86.25625102337042,14.829820914943065,3.0541437,1.7549601,0.63400006,3.0254629
puf12_r123_r567_r5loop67_loopr678,3,4,89.0818697643189,74.55655844155845,92.47288298661215,0.020833333333333332,8.82678,1.9837025,7.4949546,33.531773,30.749334,4.067627,85.17965630127104,14.273822832233812,3.0541437,1.7549601,0.63400006,3.0254629
puf12_r123_r567_r5loop67_r678,2,0,90.20125229726386,78.33247272727273,93.86878941865746,0.006944444444444444,8.257288,1.7985549,7.2730255,34.841236,31.60288,4.180537,88.8622693032835,15.712908327173793,3.0483565,1.7614057,0.5750001,2.9745371
puf12_r123_r567_r5loop67_r678,2,1,90.07792543866967,79.31736363636364,93.29105186370985,0.02546296296296296,8.171483,1.8116531,6.886179,34.44475,31.390253,4.15241,87.82175258671332,14.813431457307855,3.0483565,1.7614057,0.5750001,2.9745371
puf12_r123_r567_r5loop67_r678,2,2,90.43942920256794,79.07084848484848,93.94008389366549,0.006944444444444444,8.124225,1.7604692,7.009389,34.625988,31.400967,4.153827,88.14773033473139,15.277194206777601,3.0483565,1.7614057,0.5750001,2.9745371
puf12_r123_r567_r5loop67_r678,2,3,90.27579162530897,78.66767272727273,93.82559827858613,0.016203703703703703,8.217814,1.7890229,7.0190153,34.557518,31.340302,4.145802,87.62824942573803,15.211693225599806,3.0483565,1.7614057,0.5750001,2.9745371
puf12_r123_r567_r5loop67_r678,2,4,90.64626096847918,79.49646753246753,94.12139543333467,0.004629629629629629,8.021626,1.7228776,7.0520453,34.069695,30.970236,4.0968485,86.1544051345268,14.534305273731508,3.0483565,1.7614057,0.5750001,2.9745371
puf12_r123_r567_r5loop67_loopr678,1,0,90.03206976198706,78.91000000000001,93.01223281425365,0.02546296296296296,8.6244755,1.8993001,7.0371385,33.92379,30.994337,4.100037,85.72777494293393,14.070530161832165,3.0670369,1.7793739,0.59400004,2.9745371
puf12_r123_r567_r5loop67_loopr678,1,1,90.13285926415155,78.00708333333333,93.20194524861711,0.02546296296296296,8.623555,1.9082689,7.019238,33.749435,30.991016,4.0995975,85.60647673383404,14.042381688376206,3.0670369,1.7793739,0.59400004,2.9745371
puf12_r123_r567_r5loop67_loopr678,1,2,89.84892585208412,77.29318181818182,93.05381694841937,0.02546296296296296,8.789284,1.9495503,7.157341,34.001728,30.947681,4.093865,85.58949410260341,13.909109112222021,3.0670369,1.7793739,0.59400004,2.9745371
puf12_r123_r567_r5loop67_loopr678,1,3,89.98897599569844,78.49656565656566,93.10668971794667,0.02546296296296296,8.733514,1.9406071,7.1780634,33.47073,30.783998,4.0722127,84.93936983432486,13.592897975494052,3.0670369,1.7793739,0.59400004,2.9745371
puf12_r123_r567_r5loop67_loopr678,1,4,89.77215191362293,77.0825,92.95106662023674,0.02546296296296296,8.829486,1.9402543,7.2476535,34.482433,31.324606,4.143726,86.70015665494157,14.452929574790325,3.0670369,1.7793739,0.59400004,2.9745371
puf12_r123_r567_r6r7_r5678,2,0,91.71512310817437,81.34127272727272,95.25877760324809,0.0,7.2117467,1.4139423,6.3649416,34.48694,31.408117,4.154773,87.83100046927854,15.28712194751243,3.0001159,1.7988435,0.47100002,2.960648
puf12_r123_r567_r6r7_r5678,2,1,92.00972009013122,81.93263636363636,95.419408163146,0.0,7.086043,1.4051678,6.2029443,34.080215,31.082687,4.1117244,85.8524428348784,14.854127729242126,3.0001159,1.7988435,0.47100002,2.960648
puf12_r123_r567_r6r7_r5678,2,2,91.58378657811373,81.50063636363637,95.10962707431456,0.0,7.2813544,1.4540205,6.441549,34.33919,31.435198,4.158355,88.4649841897764,15.443760464640556,3.0001159,1.7988435,0.47100002,2.960648
puf12_r123_r567_r6r7_r5678,2,3,91.48003044183463,80.26654545454547,95.05780999812944,0.0,7.330475,1.446158,6.4603963,34.28547,31.337831,4.1454754,86.92438714112953,15.32109938733374,3.0001159,1.7988435,0.47100002,2.960648
puf12_r123_r567_r6r7_r5678,2,4,91.37673014181998,80.67972727272728,95.10933186193951,0.0,7.580437,1.5084713,6.7373424,34.327877,31.133396,4.118432,86.5255727424367,14.875732865995502,3.0001159,1.7988435,0.47100002,2.960648
puf12_r123_r5678_r5loop6788,3,0,88.80606562250638,73.79891666666667,92.30953168674176,0.034722222222222224,9.014676,1.9753063,7.201534,35.645927,32.107693,4.2473154,91.31825234845395,16.081211437722857,2.9350693,1.715423,0.54999995,2.800926
puf12_r123_r5678_r5loop6788,3,1,88.872775878799,73.21770000000001,92.34699012362381,0.032407407407407406,9.0274725,1.9866854,7.2053285,34.665543,31.590584,4.1789103,88.3905904364352,15.135417455384744,2.9350693,1.715423,0.54999995,2.800926
puf12_r123_r5678_r5loop6788,3,2,88.86204685584165,73.47268888888888,92.38804267793677,0.032407407407407406,8.993456,1.96259,7.1449456,35.1241,31.675024,4.1900806,89.09319993088556,15.399941626316268,2.9350693,1.715423,0.54999995,2.800926
puf12_r123_r5678_r5loop6788,3,3,88.70753677915961,73.57260000000001,92.24025747471407,0.032407407407407406,9.081573,1.9985576,7.280614,34.686333,31.609324,4.1813893,88.50087739684258,15.235826664254091,2.9350693,1.715423,0.54999995,2.800926
puf12_r123_r5678_r5loop6788,3,4,89.26570128897008,74.88912121212122,92.6560219130792,0.03009259259259259,8.648939,1.888798,7.038728,33.886787,31.260098,4.1351924,85.88173641194115,14.473999448876048,2.9350693,1.715423,0.54999995,2.800926
puf12_r123_r567_r567_r678,4,0,91.60785108901516,80.45352272727273,94.7952332735423,0.0,7.6410537,1.5144761,6.8478518,35.013325,31.69534,4.1927676,89.27219875704834,15.738140239528207,3.0313425,1.780637,0.57,2.9930556
puf12_r123_r567_r567_r678,4,1,91.61187098594766,80.38615909090909,94.7608594735383,0.0,7.686123,1.525114,6.9439826,34.907486,31.898829,4.219686,89.82650682261526,16.097262460938325,3.0313425,1.780637,0.57,2.9930556
puf12_r123_r567_r567_r678,4,2,91.57969154153137,81.74775000000001,94.75714338073192,0.0,7.6024513,1.4884598,7.0862,34.80396,31.572924,4.176574,88.2613788206882,15.524157281078262,3.0313425,1.780637,0.57,2.9930556
puf12_r123_r567_r567_r678,4,3,91.66221242348146,81.37972727272727,94.77615123039256,0.0,7.575815,1.4979721,6.8463945,34.29978,31.539352,4.1721334,87.90147015026048,15.42392112273514,3.0313425,1.780637,0.57,2.9930556
puf12_r123_r567_r567_r678,4,4,91.43116184938108,79.98115151515151,94.66931409414917,0.0,7.6584086,1.509014,6.98149,34.75338,31.645102,4.1861224,88.6682838587017,15.581505407687896,3.0313425,1.780637,0.57,2.9930556
