construct,scope,seed,pp_nonlocal12_high_per_res,plddt_protein_mean,pae_contact_weighted,Rg_full_length_normalized,pp_nonlocal4_per_res,pp_nonlocal4_high_per_res,pp_nonlocal12_per_res,pp_nonlocal24_per_res,pp_nonlocal24_high_per_res,pr_cp_sum,pr_cp_per_nt,pr_top20_mean,pr_rna_max_mean,pr_rna_max_min,pr_rna_coverage_05,pr_protein_coverage_05,pr_high_contacts_per_nt,plddt_core_mean,plddt_core_min_model,global_core_PAE,anisotropy,RNA_meanCP,RNA_high_per_res,internal_P1,P1_P2_CP,P1_P3_CP,P1_P4_CP,P1_P5_CP,P1_P6_CP,P1_P7_CP,P1_P8_CP,P1_P9_CP,P1_P10_CP,P1_P11_CP,P1_P12_CP,internal_P2,P2_P3_CP,P2_P4_CP,P2_P5_CP,P2_P6_CP,P2_P7_CP,P2_P8_CP,P2_P9_CP,P2_P10_CP,P2_P11_CP,P2_P12_CP,internal_P3,P3_P4_CP,P3_P5_CP,P3_P6_CP,P3_P7_CP,P3_P8_CP,P3_P9_CP,P3_P10_CP,P3_P11_CP,P3_P12_CP,internal_P4,P4_P5_CP,P4_P6_CP,P4_P7_CP,P4_P8_CP,P4_P9_CP,P4_P10_CP,P4_P11_CP,P4_P12_CP,internal_P5,P5_P6_CP,P5_P7_CP,P5_P8_CP,P5_P9_CP,P5_P10_CP,P5_P11_CP,P5_P12_CP,internal_P6,P6_P7_CP,P6_P8_CP,P6_P9_CP,P6_P10_CP,P6_P11_CP,P6_P12_CP,internal_P7,P7_P8_CP,P7_P9_CP,P7_P10_CP,P7_P11_CP,P7_P12_CP,internal_P8,P8_P9_CP,P8_P10_CP,P8_P11_CP,P8_P12_CP,internal_P9,P9_P10_CP,P9_P11_CP,P9_P12_CP,internal_P10,P10_P11_CP,P10_P12_CP,internal_P11,P11_P12_CP,internal_P12,adj_CP_mean,adj_CP_min,nonadj_CP_mean
P6-R7-MHQ,full519,613551843,1.3198458574181118,91.60979624027225,1.54723002910614,4.4107458769750405,2.3992676734924316,2.377649325626204,1.3423891067504883,1.1435067653656006,1.117533718689788,52.68000030517578,3.51200008392334,0.9364998936653137,0.7799999713897705,0.09000000357627869,0.8,0.07321772639691715,3.2666666666666666,95.25236450299957,76.24854545454545,5.197215843200683,15.360769378185418,0.006766859441995621,0.09441233140655106,1.3077778816223145,0.033937983214855194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2561111450195312,0.04074418544769287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.257222294807434,0.03931783139705658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2947221994400024,0.03438759595155716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.319722294807434,0.03891472518444061,0.0,0.0,0.0,0.0,0.0,0.0,1.3033334016799927,0.03672868013381958,0.0,0.0,0.0,0.0,0.0,1.2916666269302368,0.03435659036040306,0.0,0.0,0.0,0.0,1.333611011505127,0.040682170540094376,0.0,0.0,0.0,1.2472221851348877,0.04127131775021553,0.0,0.0,1.2852778434753418,0.03996898978948593,0.00023148149193730205,1.3177778720855713,0.04285271465778351,1.1661111116409302,0.03846934403885494,0.033937983214855194,4.208754398860038e-06
P6-R7-MHQ,matched512,613551843,1.337890625,92.29344556572984,1.5382468700408936,4.332611074663199,2.431464910507202,2.41015625,1.3601367473602295,1.1587305068969727,1.1328125,52.68000030517578,3.51200008392334,0.9364998936653137,0.7799999713897705,0.09000000357627869,0.8,0.07421875,3.2666666666666666,95.25236450299957,76.24854545454545,5.197215843200683,15.360769378185418,0.006859375163912773,0.095703125,1.3077778816223145,0.033937983214855194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2561111450195312,0.04074418544769287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.257222294807434,0.03931783139705658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2947221994400024,0.03438759595155716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.319722294807434,0.03891472518444061,0.0,0.0,0.0,0.0,0.0,0.0,1.3033334016799927,0.03672868013381958,0.0,0.0,0.0,0.0,0.0,1.2916666269302368,0.03435659036040306,0.0,0.0,0.0,0.0,1.333611011505127,0.040682170540094376,0.0,0.0,0.0,1.2472221851348877,0.04127131775021553,0.0,0.0,1.2852778434753418,0.03996898978948593,0.00023148149193730205,1.3177778720855713,0.04285271465778351,1.1661111116409302,0.03846934403885494,0.033937983214855194,4.208754398860038e-06
P6-R7-QFW,full519,1164564608,1.2793834296724471,90.65797523959662,1.497670793533325,4.4258578226663525,2.378632068634033,2.3352601156069364,1.326358437538147,1.1282851696014404,1.0809248554913296,57.88999938964844,3.8593332767486572,0.9919999837875366,0.8433333039283752,0.09000000357627869,0.8666666666666668,0.0789980732177264,3.5333333333333328,94.78350135431698,73.74963636363637,4.853081703186035,15.686149379126334,0.007436094805598259,0.10211946050096339,1.306944489479065,0.033395349979400635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.04048837348818779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2552777528762817,0.0390697680413723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2986111640930176,0.03410852700471878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3183332681655884,0.03824806213378906,0.0,0.0,0.0,0.0,0.0,0.0,1.3080555200576782,0.03355814144015312,0.0,0.0,0.0,0.0,0.0,1.2975000143051147,0.03413178026676178,0.0,0.0,0.0,0.0,1.3308333158493042,0.04050387442111969,0.0,0.0,0.0,1.2480555772781372,0.04112403467297554,0.0,0.0,1.2822222709655762,0.03932558372616768,8.487654122291133e-05,1.3219444751739502,0.041201550513505936,1.15666663646698,0.03774136778983203,0.033395349979400635,1.5432098404165695e-06
P6-R7-QFW,matched512,1164564608,1.296875,91.3870282089872,1.4835214853286742,4.348939550754471,2.4102540016174316,2.3671875,1.3436132669448853,1.1431446075439453,1.095703125,57.88999938964844,3.8593332767486572,0.9919999837875366,0.8433333039283752,0.09000000357627869,0.8666666666666668,0.080078125,3.5333333333333328,94.78350135431698,73.74963636363637,4.853081703186035,15.686149379126334,0.007537760306149721,0.103515625,1.306944489479065,0.033395349979400635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547221183776855,0.04048837348818779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2552777528762817,0.0390697680413723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2986111640930176,0.03410852700471878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3183332681655884,0.03824806213378906,0.0,0.0,0.0,0.0,0.0,0.0,1.3080555200576782,0.03355814144015312,0.0,0.0,0.0,0.0,0.0,1.2975000143051147,0.03413178026676178,0.0,0.0,0.0,0.0,1.3308333158493042,0.04050387442111969,0.0,0.0,0.0,1.2480555772781372,0.04112403467297554,0.0,0.0,1.2822222709655762,0.03932558372616768,8.487654122291133e-05,1.3219444751739502,0.041201550513505936,1.15666663646698,0.03774136778983203,0.033395349979400635,1.5432098404165695e-06
P6-R7-QRW,full519,1722273803,1.2909441233140655,90.3348431215541,1.5020941972732544,4.409069097047239,2.3764736652374268,2.3448940269749516,1.3235260248184204,1.1324470043182373,1.0963391136801541,57.279998779296875,3.818666696548462,0.9895000457763672,0.8373333811759949,0.09000000357627869,0.8,0.07707129094412331,3.4,94.69338153125167,74.15358181818182,4.713716220855713,15.198171466940437,0.00735773891210556,0.09826589595375723,1.3063888549804688,0.03354263678193092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2536110877990723,0.040558140724897385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2519444227218628,0.038449615240097046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296388864517212,0.03416278958320618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3233332633972168,0.03817829489707947,0.0,0.0,0.0,0.0,0.0,0.0,1.3041666746139526,0.034844957292079926,0.0,0.0,0.0,0.0,0.0,1.2936110496520996,0.03426356613636017,0.0,0.0,0.0,0.0,1.331111192703247,0.040449611842632294,0.0,0.0,0.0,1.2472223043441772,0.04102325439453125,0.0,0.0,1.2836110591888428,0.03931782767176628,6.172839493956417e-05,1.321388840675354,0.04080620035529137,1.148611068725586,0.03778153590180657,0.03354263678193092,1.1223344534466212e-06
P6-R7-QRW,matched512,1722273803,1.30859375,91.03642734825937,1.4910594701766968,4.33317639511024,2.4082422256469727,2.376953125,1.340917944908142,1.1474804878234863,1.111328125,57.279998779296875,3.818666696548462,0.9895000457763672,0.8373333811759949,0.09000000357627869,0.8,0.078125,3.4,94.69338153125167,74.15358181818182,4.713716220855713,15.198171466940437,0.007458333391696215,0.099609375,1.3063888549804688,0.03354263678193092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2536110877990723,0.040558140724897385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2519444227218628,0.038449615240097046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296388864517212,0.03416278958320618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3233332633972168,0.03817829489707947,0.0,0.0,0.0,0.0,0.0,0.0,1.3041666746139526,0.034844957292079926,0.0,0.0,0.0,0.0,0.0,1.2936110496520996,0.03426356613636017,0.0,0.0,0.0,0.0,1.331111192703247,0.040449611842632294,0.0,0.0,0.0,1.2472223043441772,0.04102325439453125,0.0,0.0,1.2836110591888428,0.03931782767176628,6.172839493956417e-05,1.321388840675354,0.04080620035529137,1.148611068725586,0.03778153590180657,0.03354263678193092,1.1223344534466212e-06
P6-R7-TRQ,full519,1480712457,1.302504816955684,90.45471339850472,1.511235237121582,4.394356084109317,2.3872833251953125,2.346820809248555,1.3330057859420776,1.142485499382019,1.1098265895953756,58.38999938964844,3.8926665782928467,0.9934999346733093,0.8333332538604736,0.09000000357627869,0.8666666666666668,0.0789980732177264,3.5333333333333328,94.91530586670274,74.49710909090909,4.57771053314209,15.211618582669555,0.007500321138650179,0.10211946050096339,1.305833339691162,0.03332558274269104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.256666660308838,0.04065891355276108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2522222995758057,0.03871317580342293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2919443845748901,0.03438759595155716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3161110877990723,0.039023257791996,0.0,0.0,0.0,0.0,0.0,0.0,1.2975000143051147,0.037031009793281555,0.0,0.0,0.0,0.0,0.0,1.2944444417953491,0.034565892070531845,0.0,0.0,0.0,0.0,1.329722285270691,0.0404030978679657,0.0,0.0,0.0,1.2455554008483887,0.04110852628946304,0.0,0.0,1.2819445133209229,0.03934108465909958,6.172839493956417e-05,1.320555567741394,0.04084496200084686,1.1408333778381348,0.03812755441123789,0.03332558274269104,1.1223344534466212e-06
P6-R7-TRQ,matched512,1480712457,1.3203125,91.18358826236697,1.492375111579895,4.317664402607676,2.4187304973602295,2.37890625,1.3500585556030273,1.157285213470459,1.125,58.38999938964844,3.8926665782928467,0.9934999346733093,0.8333332538604736,0.09000000357627869,0.8666666666666668,0.080078125,3.5333333333333328,94.91530586670274,74.49710909090909,4.57771053314209,15.211618582669555,0.007602864410728216,0.103515625,1.305833339691162,0.03332558274269104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.256666660308838,0.04065891355276108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2522222995758057,0.03871317580342293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2919443845748901,0.03438759595155716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3161110877990723,0.039023257791996,0.0,0.0,0.0,0.0,0.0,0.0,1.2975000143051147,0.037031009793281555,0.0,0.0,0.0,0.0,0.0,1.2944444417953491,0.034565892070531845,0.0,0.0,0.0,0.0,1.329722285270691,0.0404030978679657,0.0,0.0,0.0,1.2455554008483887,0.04110852628946304,0.0,0.0,1.2819445133209229,0.03934108465909958,6.172839493956417e-05,1.320555567741394,0.04084496200084686,1.1408333778381348,0.03812755441123789,0.03332558274269104,1.1223344534466212e-06
P6-R7-WFD,full519,875849129,1.300578034682081,90.86711455276686,1.5003643035888672,4.429772595558344,2.3894028663635254,2.3545279383429674,1.3354334831237793,1.1364161968231201,1.0982658959537572,56.36000061035156,3.757333278656006,0.9930000305175781,0.8426666855812073,0.09000000357627869,0.8,0.07707129094412331,3.4,94.85742636734408,75.30605454545454,4.820703125,15.444735524887363,0.007239563390612602,0.09826589595375723,1.3086111545562744,0.03341860696673393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2558332681655884,0.04059689864516258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2538888454437256,0.0390697680413723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3002777099609375,0.03434108570218086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3136111497879028,0.03886046260595322,0.0,0.0,0.0,0.0,0.0,0.0,1.3083332777023315,0.035612404346466064,0.0,0.0,0.0,0.0,0.0,1.2936110496520996,0.034310080111026764,0.0,0.0,0.0,0.0,1.3308333158493042,0.04052713140845299,0.0,0.0,0.0,1.2472223043441772,0.04115504026412964,0.0,0.0,1.2827777862548828,0.039519380778074265,7.716049731243402e-05,1.3250001668930054,0.041193801909685135,1.1580555438995361,0.038054969161748886,0.03341860696673393,1.4029181329533458e-06
P6-R7-WFD,matched512,875849129,1.318359375,91.56607437474635,1.4860778331756592,4.351520192589321,2.421132802963257,2.38671875,1.3527734279632568,1.1513476371765137,1.11328125,56.36000061035156,3.757333278656006,0.9930000305175781,0.8426666855812073,0.09000000357627869,0.8,0.078125,3.4,94.85742636734408,75.30605454545454,4.820703125,15.444735524887363,0.0073385415598750114,0.099609375,1.3086111545562744,0.03341860696673393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2558332681655884,0.04059689864516258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2538888454437256,0.0390697680413723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3002777099609375,0.03434108570218086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3136111497879028,0.03886046260595322,0.0,0.0,0.0,0.0,0.0,0.0,1.3083332777023315,0.035612404346466064,0.0,0.0,0.0,0.0,0.0,1.2936110496520996,0.034310080111026764,0.0,0.0,0.0,0.0,1.3308333158493042,0.04052713140845299,0.0,0.0,0.0,1.2472223043441772,0.04115504026412964,0.0,0.0,1.2827777862548828,0.039519380778074265,7.716049731243402e-05,1.3250001668930054,0.041193801909685135,1.1580555438995361,0.038054969161748886,0.03341860696673393,1.4029181329533458e-06
P6-R7-WFQ,full519,381605630,1.300578034682081,90.59023818893587,1.5147482872009277,4.4176390438471085,2.3888633251190186,2.350674373795761,1.3342968225479126,1.1426204442977905,1.1098265895953756,52.05999755859375,3.4706664085388184,0.968000054359436,0.7693334221839905,0.10999999940395355,0.8,0.07514450867052024,3.1333333333333333,94.81521728578777,74.37363636363636,4.991837120056152,15.355773979709776,0.00668721878901124,0.0905587668593449,1.305277705192566,0.03393023461103439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2586112022399902,0.040550388395786285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2541667222976685,0.03934108465909958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03412403166294098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3200000524520874,0.03944961354136467,0.0,0.0,0.0,0.0,0.0,0.0,1.3025000095367432,0.0364418625831604,0.0,0.0,0.0,0.0,0.0,1.2919445037841797,0.03414728865027428,0.0,0.0,0.0,0.0,1.3277777433395386,0.040565893054008484,0.0,0.0,0.0,1.2469444274902344,0.04113953560590744,0.0,0.0,1.2827777862548828,0.03951162472367287,6.172839493956417e-05,1.3250000476837158,0.04089147225022316,1.1472222805023193,0.03819027543067932,0.03393023461103439,1.1223344534466212e-06
P6-R7-WFQ,matched512,381605630,1.318359375,91.2828450385552,1.501385498046875,4.341132910317751,2.4206249713897705,2.3828125,1.351660132408142,1.1576563119888306,1.125,52.05999755859375,3.4706664085388184,0.968000054359436,0.7693334221839905,0.10999999940395355,0.8,0.076171875,3.1333333333333333,94.81521728578777,74.37363636363636,4.991837120056152,15.355773979709776,0.00677864532917738,0.091796875,1.305277705192566,0.03393023461103439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2586112022399902,0.040550388395786285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2541667222976685,0.03934108465909958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03412403166294098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3200000524520874,0.03944961354136467,0.0,0.0,0.0,0.0,0.0,0.0,1.3025000095367432,0.0364418625831604,0.0,0.0,0.0,0.0,0.0,1.2919445037841797,0.03414728865027428,0.0,0.0,0.0,0.0,1.3277777433395386,0.040565893054008484,0.0,0.0,0.0,1.2469444274902344,0.04113953560590744,0.0,0.0,1.2827777862548828,0.03951162472367287,6.172839493956417e-05,1.3250000476837158,0.04089147225022316,1.1472222805023193,0.03819027543067932,0.03393023461103439,1.1223344534466212e-06
P7-R5-SYVIRR,full519,55937753,1.30635838150289,90.55406009517137,1.5022041082382203,4.415334954548095,2.386300563812256,2.348747591522158,1.3327360153198242,1.142158031463623,1.1136801541425818,58.08000183105469,3.872000217437744,0.9915000200271606,0.831333339214325,0.09000000357627869,0.8,0.08092485549132948,3.5333333333333328,94.99339544535968,73.59641818181818,4.5529378890991214,15.687670586184598,0.007460501044988632,0.10211946050096339,1.3063888549804688,0.033387597650289536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2555556297302246,0.04061240330338478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252500057220459,0.03876744210720062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2958333492279053,0.03437209501862526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3183332681655884,0.0390930250287056,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03668216988444328,0.0,0.0,0.0,0.0,0.0,1.295277714729309,0.03427907079458237,0.0,0.0,0.0,0.0,1.3336111307144165,0.04065891355276108,0.0,0.0,0.0,1.2477777004241943,0.04101550579071045,0.0,0.0,1.2850000858306885,0.039271313697099686,3.858024865621701e-05,1.3236111402511597,0.040689919143915176,1.145277738571167,0.03807540508833798,0.033387597650289536,7.014590664766729e-07
P7-R5-SYVIRR,matched512,55937753,1.32421875,91.26616942372948,1.4873952388763427,4.337065537666949,2.41796875,2.380859375,1.3500194549560547,1.1571483612060547,1.12890625,58.08000183105469,3.872000217437744,0.9915000200271606,0.831333339214325,0.09000000357627869,0.8,0.08203125,3.5333333333333328,94.99339544535968,73.59641818181818,4.5529378890991214,15.687670586184598,0.007562500424683094,0.103515625,1.3063888549804688,0.033387597650289536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2555556297302246,0.04061240330338478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252500057220459,0.03876744210720062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2958333492279053,0.03437209501862526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3183332681655884,0.0390930250287056,0.0,0.0,0.0,0.0,0.0,0.0,1.3005555868148804,0.03668216988444328,0.0,0.0,0.0,0.0,0.0,1.295277714729309,0.03427907079458237,0.0,0.0,0.0,0.0,1.3336111307144165,0.04065891355276108,0.0,0.0,0.0,1.2477777004241943,0.04101550579071045,0.0,0.0,1.2850000858306885,0.039271313697099686,3.858024865621701e-05,1.3236111402511597,0.040689919143915176,1.145277738571167,0.03807540508833798,0.033387597650289536,7.014590664766729e-07
P8-R6-GVE,full519,484447264,1.3044315992292872,90.63817305062739,1.4866285085678101,4.366610727925672,2.3857803344726562,2.3448940269749516,1.3355299234390259,1.1465703248977661,1.117533718689788,58.34000015258789,3.8893332481384277,0.9905000925064087,0.8293334245681763,0.09000000357627869,0.8,0.07707129094412331,3.4666666666666672,94.91674193372214,63.354499999999994,4.627067756652832,15.011781700493168,0.007493898738175631,0.1001926782273603,1.3075000047683716,0.03333333507180214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2544444799423218,0.04059689864516258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252500057220459,0.038868214935064316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2994444370269775,0.03436434268951416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3155555725097656,0.038232557475566864,0.0,0.0,0.0,0.0,0.0,0.0,1.2975000143051147,0.03721705451607704,0.0,0.0,0.0,0.0,0.0,1.283333420753479,0.03555038943886757,0.0,0.0,0.0,0.0,1.3211110830307007,0.040968991816043854,0.0,0.0,0.0,1.2305556535720825,0.04072868451476097,0.0,0.0,1.2844443321228027,0.03936434164643288,1.5432098734891042e-05,1.321388840675354,0.04006977006793022,1.1180555820465088,0.03811768916520206,0.03333333507180214,2.805836133616553e-07
P8-R6-GVE,matched512,484447264,1.322265625,91.34492929180195,1.471013355255127,4.286971624131519,2.4174022674560547,2.376953125,1.3528125286102295,1.161582112312317,1.1328125,58.340003967285156,3.889333486557007,0.9905000925064087,0.8293334245681763,0.09000000357627869,0.8,0.078125,3.4666666666666672,94.91674193372214,63.354499999999994,4.627067756652832,15.011781700493168,0.007596354465931654,0.1015625,1.3075000047683716,0.03333333507180214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2544444799423218,0.04059689864516258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252500057220459,0.038868214935064316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2994444370269775,0.03436434268951416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3155555725097656,0.038232557475566864,0.0,0.0,0.0,0.0,0.0,0.0,1.2975000143051147,0.03721705451607704,0.0,0.0,0.0,0.0,0.0,1.283333420753479,0.03555038943886757,0.0,0.0,0.0,0.0,1.3211110830307007,0.040968991816043854,0.0,0.0,0.0,1.2305556535720825,0.04072868451476097,0.0,0.0,1.2844443321228027,0.03936434164643288,1.5432098734891042e-05,1.321388840675354,0.04006977006793022,1.1180555820465088,0.03811768916520206,0.03333333507180214,2.805836133616553e-07
PUF12-9,full519,507088742,1.30635838150289,90.78140919767452,1.5101471185684203,4.386008864364018,2.3876492977142334,2.3545279383429674,1.3345857858657837,1.1365317106246948,1.1059730250481696,59.30000305175781,3.953333616256714,0.9925000071525574,0.8399999141693115,0.09000000357627869,0.8,0.08092485549132948,3.6,94.76787660099674,75.66643636363636,4.850746059417725,15.204676311907003,0.0076172128319740295,0.10404624277456649,1.3072222471237183,0.033279068768024445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2541667222976685,0.04049612209200859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2522222995758057,0.03843411058187485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.293055534362793,0.034310080111026764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3119444847106934,0.03836434334516525,0.0,0.0,0.0,0.0,0.0,0.0,1.2975001335144043,0.03707752004265785,0.0,0.0,0.0,0.0,0.0,1.2911111116409302,0.03450387716293335,0.0,0.0,0.0,0.0,1.3316667079925537,0.0403953492641449,0.0,0.0,0.0,1.2461111545562744,0.04113177955150604,0.0,0.0,1.2830556631088257,0.03944961354136467,8.487654122291133e-05,1.3247222900390625,0.041356589645147324,1.1586110591888428,0.03807258673689582,0.033279068768024445,1.5432098404165695e-06
PUF12-9,matched512,507088742,1.32421875,91.47447239386048,1.497065281867981,4.306678486124527,2.41943359375,2.38671875,1.351992130279541,1.1515039205551147,1.12109375,59.30000305175781,3.953333616256714,0.9925000071525574,0.8399999141693115,0.09000000357627869,0.8,0.08203125,3.6,94.76787660099674,75.66643636363636,4.850746059417725,15.204676311907003,0.007721354719251394,0.10546875,1.3072222471237183,0.033279068768024445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2541667222976685,0.04049612209200859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2522222995758057,0.03843411058187485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.293055534362793,0.034310080111026764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3119444847106934,0.03836434334516525,0.0,0.0,0.0,0.0,0.0,0.0,1.2975001335144043,0.03707752004265785,0.0,0.0,0.0,0.0,0.0,1.2911111116409302,0.03450387716293335,0.0,0.0,0.0,0.0,1.3316667079925537,0.0403953492641449,0.0,0.0,0.0,1.2461111545562744,0.04113177955150604,0.0,0.0,1.2830556631088257,0.03944961354136467,8.487654122291133e-05,1.3247222900390625,0.041356589645147324,1.1586110591888428,0.03807258673689582,0.033279068768024445,1.5432098404165695e-06
